[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: mode: prune
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: model: pointnet
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: verbose: False
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: dataset: modelnet40
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: dataroot: data
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: batch_size: 32
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: total_epochs: 100
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: lr_decay_milestones: 50,80
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: lr_decay_gamma: 0.1
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: lr: 0.01
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: restore: run/modelnet40/pretrain/modelnet40_pointnet.pth
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: output_dir: run/modelnet40/prune/modelnet40-global-random-2.0-pointnet
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: finetune: True
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: last_epochs: 100
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: reps: 1
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: method: random
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: speed_up: 2.0
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: max_pruning_ratio: 1.0
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: soft_keeping_ratio: 0.0
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: reg: 1e-05
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: delta_reg: 0.0001
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: weight_decay: 0.0005
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: seed: 1
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: global_pruning: True
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: sl_total_epochs: 100
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: sl_lr: 0.01
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: sl_lr_decay_milestones: 60,80
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: sl_reg_warmup: 0
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: sl_restore: None
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: iterative_steps: 400
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: logger: <Logger modelnet40-global-random-2.0-pointnet (DEBUG)>
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: device: cuda
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: num_classes: 40
[02/22 11:54:08] modelnet40-global-random-2.0-pointnet INFO: Loading model from run/modelnet40/pretrain/modelnet40_pointnet.pth
[02/22 11:54:09] modelnet40-global-random-2.0-pointnet INFO: Pruning...
[02/22 11:54:11] modelnet40-global-random-2.0-pointnet INFO: PointNet(
  (conv1): Conv1d(3, 4, kernel_size=(1,), stride=(1,), bias=False)
  (conv2): Conv1d(4, 4, kernel_size=(1,), stride=(1,), bias=False)
  (conv3): Conv1d(4, 4, kernel_size=(1,), stride=(1,), bias=False)
  (conv4): Conv1d(4, 68, kernel_size=(1,), stride=(1,), bias=False)
  (conv5): Conv1d(68, 1988, kernel_size=(1,), stride=(1,), bias=False)
  (bn1): BatchNorm1d(4, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn2): BatchNorm1d(4, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn3): BatchNorm1d(4, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn4): BatchNorm1d(68, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (bn5): BatchNorm1d(1988, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (linear1): Linear(in_features=1988, out_features=452, bias=False)
  (bn6): BatchNorm1d(452, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (dp1): Dropout(p=0.5, inplace=False)
  (linear2): Linear(in_features=452, out_features=40, bias=True)
)
[02/22 11:54:12] modelnet40-global-random-2.0-pointnet INFO: Params: 1.35 M => 1.06 M (78.11%)
[02/22 11:54:12] modelnet40-global-random-2.0-pointnet INFO: FLOPs: 291.33 M => 143.90 M (49.40%, 2.02X )
[02/22 11:54:12] modelnet40-global-random-2.0-pointnet INFO: Acc: 0.8861 => 0.0405
[02/22 11:54:12] modelnet40-global-random-2.0-pointnet INFO: Val Loss: 0.3951 => 16.5222
[02/22 11:54:12] modelnet40-global-random-2.0-pointnet INFO: Finetuning...
[02/22 11:54:26] modelnet40-global-random-2.0-pointnet INFO: Epoch 0/100, Acc=0.1029, Val Loss=3.1296, lr=0.0100
[02/22 11:54:40] modelnet40-global-random-2.0-pointnet INFO: Epoch 1/100, Acc=0.1791, Val Loss=2.7938, lr=0.0100
[02/22 11:54:52] modelnet40-global-random-2.0-pointnet INFO: Epoch 2/100, Acc=0.2257, Val Loss=2.6634, lr=0.0100
[02/22 11:55:06] modelnet40-global-random-2.0-pointnet INFO: Epoch 3/100, Acc=0.3720, Val Loss=2.1805, lr=0.0100
[02/22 11:55:19] modelnet40-global-random-2.0-pointnet INFO: Epoch 4/100, Acc=0.5134, Val Loss=1.8120, lr=0.0100
[02/22 11:55:32] modelnet40-global-random-2.0-pointnet INFO: Epoch 5/100, Acc=0.4801, Val Loss=1.7724, lr=0.0100
[02/22 11:55:45] modelnet40-global-random-2.0-pointnet INFO: Epoch 6/100, Acc=0.5758, Val Loss=1.4895, lr=0.0100
[02/22 11:55:58] modelnet40-global-random-2.0-pointnet INFO: Epoch 7/100, Acc=0.4412, Val Loss=1.9742, lr=0.0100
[02/22 11:56:11] modelnet40-global-random-2.0-pointnet INFO: Epoch 8/100, Acc=0.5142, Val Loss=1.6001, lr=0.0100
[02/22 11:56:24] modelnet40-global-random-2.0-pointnet INFO: Epoch 9/100, Acc=0.5498, Val Loss=1.4844, lr=0.0100
[02/22 11:56:38] modelnet40-global-random-2.0-pointnet INFO: Epoch 10/100, Acc=0.5531, Val Loss=1.5376, lr=0.0100
[02/22 11:56:51] modelnet40-global-random-2.0-pointnet INFO: Epoch 11/100, Acc=0.6374, Val Loss=1.3022, lr=0.0100
[02/22 11:57:04] modelnet40-global-random-2.0-pointnet INFO: Epoch 12/100, Acc=0.5369, Val Loss=1.6110, lr=0.0100
[02/22 11:57:17] modelnet40-global-random-2.0-pointnet INFO: Epoch 13/100, Acc=0.5725, Val Loss=1.3864, lr=0.0100
[02/22 11:57:30] modelnet40-global-random-2.0-pointnet INFO: Epoch 14/100, Acc=0.5928, Val Loss=1.3481, lr=0.0100
[02/22 11:57:44] modelnet40-global-random-2.0-pointnet INFO: Epoch 15/100, Acc=0.5271, Val Loss=1.6305, lr=0.0100
[02/22 11:57:57] modelnet40-global-random-2.0-pointnet INFO: Epoch 16/100, Acc=0.6374, Val Loss=1.3243, lr=0.0100
[02/22 11:58:10] modelnet40-global-random-2.0-pointnet INFO: Epoch 17/100, Acc=0.6248, Val Loss=1.2697, lr=0.0100
[02/22 11:58:23] modelnet40-global-random-2.0-pointnet INFO: Epoch 18/100, Acc=0.5604, Val Loss=1.4252, lr=0.0100
[02/22 11:58:37] modelnet40-global-random-2.0-pointnet INFO: Epoch 19/100, Acc=0.6645, Val Loss=1.2490, lr=0.0100
[02/22 11:58:49] modelnet40-global-random-2.0-pointnet INFO: Epoch 20/100, Acc=0.6422, Val Loss=1.1921, lr=0.0100
[02/22 11:59:03] modelnet40-global-random-2.0-pointnet INFO: Epoch 21/100, Acc=0.5746, Val Loss=1.3619, lr=0.0100
[02/22 11:59:16] modelnet40-global-random-2.0-pointnet INFO: Epoch 22/100, Acc=0.6187, Val Loss=1.2938, lr=0.0100
[02/22 11:59:29] modelnet40-global-random-2.0-pointnet INFO: Epoch 23/100, Acc=0.6365, Val Loss=1.2551, lr=0.0100
[02/22 11:59:42] modelnet40-global-random-2.0-pointnet INFO: Epoch 24/100, Acc=0.6098, Val Loss=1.2734, lr=0.0100
[02/22 11:59:56] modelnet40-global-random-2.0-pointnet INFO: Epoch 25/100, Acc=0.6053, Val Loss=1.3177, lr=0.0100
[02/22 12:00:09] modelnet40-global-random-2.0-pointnet INFO: Epoch 26/100, Acc=0.6001, Val Loss=1.2689, lr=0.0100
[02/22 12:00:22] modelnet40-global-random-2.0-pointnet INFO: Epoch 27/100, Acc=0.5936, Val Loss=1.3966, lr=0.0100
[02/22 12:00:36] modelnet40-global-random-2.0-pointnet INFO: Epoch 28/100, Acc=0.4546, Val Loss=1.9557, lr=0.0100
[02/22 12:00:49] modelnet40-global-random-2.0-pointnet INFO: Epoch 29/100, Acc=0.5304, Val Loss=1.6012, lr=0.0100
[02/22 12:01:01] modelnet40-global-random-2.0-pointnet INFO: Epoch 30/100, Acc=0.4538, Val Loss=1.8685, lr=0.0100
[02/22 12:01:14] modelnet40-global-random-2.0-pointnet INFO: Epoch 31/100, Acc=0.6860, Val Loss=1.0737, lr=0.0100
[02/22 12:01:28] modelnet40-global-random-2.0-pointnet INFO: Epoch 32/100, Acc=0.6515, Val Loss=1.1123, lr=0.0100
[02/22 12:01:40] modelnet40-global-random-2.0-pointnet INFO: Epoch 33/100, Acc=0.7087, Val Loss=1.0596, lr=0.0100
[02/22 12:01:54] modelnet40-global-random-2.0-pointnet INFO: Epoch 34/100, Acc=0.5632, Val Loss=1.5059, lr=0.0100
[02/22 12:02:07] modelnet40-global-random-2.0-pointnet INFO: Epoch 35/100, Acc=0.5960, Val Loss=1.2243, lr=0.0100
[02/22 12:02:20] modelnet40-global-random-2.0-pointnet INFO: Epoch 36/100, Acc=0.7204, Val Loss=0.8949, lr=0.0100
