[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: mode: prune
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: model: resnet56
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: verbose: False
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: dataset: cifar100
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: dataroot: data
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: batch_size: 128
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: total_epochs: 100
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: lr_decay_milestones: 60,80
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: lr_decay_gamma: 0.1
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: lr: 0.01
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: restore: run/cifar100/pretrain/cifar10_resnet56.pth
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: output_dir: run/cifar100/prune/cifar100-global-slim-3.0-resnet56
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: finetune: True
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: last_epochs: 100
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: reps: 1
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: method: slim
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: speed_up: 3.0
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: max_pruning_ratio: 1.0
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: soft_keeping_ratio: 0.0
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: reg: 1e-05
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: delta_reg: 0.0001
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: weight_decay: 0.0005
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: seed: 1
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: global_pruning: True
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: sl_total_epochs: 100
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: sl_lr: 0.01
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: sl_lr_decay_milestones: 60,80
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: sl_reg_warmup: 0
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: sl_restore: None
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: iterative_steps: 400
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: logger: <Logger cifar100-global-slim-3.0-resnet56 (DEBUG)>
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: device: cuda
[02/21 12:30:45] cifar100-global-slim-3.0-resnet56 INFO: num_classes: 100
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: mode: prune
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: model: resnet56
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: verbose: False
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: dataset: cifar100
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: dataroot: data
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: batch_size: 128
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: total_epochs: 100
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: lr_decay_milestones: 60,80
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: lr_decay_gamma: 0.1
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: lr: 0.01
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: restore: run/cifar100/pretrain/cifar100_resnet56.pth
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: output_dir: run/cifar100/prune/cifar100-global-slim-3.0-resnet56
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: finetune: True
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: last_epochs: 100
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: reps: 1
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: method: slim
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: speed_up: 3.0
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: max_pruning_ratio: 1.0
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: soft_keeping_ratio: 0.0
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: reg: 1e-05
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: delta_reg: 0.0001
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: weight_decay: 0.0005
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: seed: 1
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: global_pruning: True
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: sl_total_epochs: 100
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: sl_lr: 0.01
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: sl_lr_decay_milestones: 60,80
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: sl_reg_warmup: 0
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: sl_restore: None
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: iterative_steps: 400
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: logger: <Logger cifar100-global-slim-3.0-resnet56 (DEBUG)>
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: device: cuda
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: num_classes: 100
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: Loading model from run/cifar100/pretrain/cifar100_resnet56.pth
[02/21 19:18:32] cifar100-global-slim-3.0-resnet56 INFO: Regularizing...
[02/21 19:19:00] cifar100-global-slim-3.0-resnet56 INFO: Epoch 0/100, Acc=0.6381, Val Loss=1.4864, lr=0.0100
[02/21 19:19:27] cifar100-global-slim-3.0-resnet56 INFO: Epoch 1/100, Acc=0.6632, Val Loss=1.4136, lr=0.0100
[02/21 19:19:54] cifar100-global-slim-3.0-resnet56 INFO: Epoch 2/100, Acc=0.6452, Val Loss=1.5159, lr=0.0100
[02/21 19:20:22] cifar100-global-slim-3.0-resnet56 INFO: Epoch 3/100, Acc=0.6647, Val Loss=1.4189, lr=0.0100
[02/21 19:20:49] cifar100-global-slim-3.0-resnet56 INFO: Epoch 4/100, Acc=0.6566, Val Loss=1.5047, lr=0.0100
[02/21 19:21:16] cifar100-global-slim-3.0-resnet56 INFO: Epoch 5/100, Acc=0.6681, Val Loss=1.4348, lr=0.0100
[02/21 19:21:44] cifar100-global-slim-3.0-resnet56 INFO: Epoch 6/100, Acc=0.6736, Val Loss=1.4165, lr=0.0100
[02/21 19:22:11] cifar100-global-slim-3.0-resnet56 INFO: Epoch 7/100, Acc=0.6752, Val Loss=1.3863, lr=0.0100
[02/21 19:22:39] cifar100-global-slim-3.0-resnet56 INFO: Epoch 8/100, Acc=0.6669, Val Loss=1.4575, lr=0.0100
[02/21 19:23:06] cifar100-global-slim-3.0-resnet56 INFO: Epoch 9/100, Acc=0.6783, Val Loss=1.4315, lr=0.0100
[02/21 19:23:33] cifar100-global-slim-3.0-resnet56 INFO: Epoch 10/100, Acc=0.6788, Val Loss=1.3842, lr=0.0100
[02/21 19:24:01] cifar100-global-slim-3.0-resnet56 INFO: Epoch 11/100, Acc=0.6674, Val Loss=1.4595, lr=0.0100
[02/21 19:24:28] cifar100-global-slim-3.0-resnet56 INFO: Epoch 12/100, Acc=0.6808, Val Loss=1.4244, lr=0.0100
[02/21 19:24:56] cifar100-global-slim-3.0-resnet56 INFO: Epoch 13/100, Acc=0.6782, Val Loss=1.4473, lr=0.0100
[02/21 19:25:23] cifar100-global-slim-3.0-resnet56 INFO: Epoch 14/100, Acc=0.6814, Val Loss=1.4471, lr=0.0100
[02/21 19:25:52] cifar100-global-slim-3.0-resnet56 INFO: Epoch 15/100, Acc=0.6814, Val Loss=1.4495, lr=0.0100
[02/21 19:26:20] cifar100-global-slim-3.0-resnet56 INFO: Epoch 16/100, Acc=0.6844, Val Loss=1.4731, lr=0.0100
[02/21 19:26:49] cifar100-global-slim-3.0-resnet56 INFO: Epoch 17/100, Acc=0.6753, Val Loss=1.4980, lr=0.0100
[02/21 19:27:18] cifar100-global-slim-3.0-resnet56 INFO: Epoch 18/100, Acc=0.6826, Val Loss=1.4661, lr=0.0100
[02/21 19:27:48] cifar100-global-slim-3.0-resnet56 INFO: Epoch 19/100, Acc=0.6792, Val Loss=1.5003, lr=0.0100
[02/21 19:28:17] cifar100-global-slim-3.0-resnet56 INFO: Epoch 20/100, Acc=0.6755, Val Loss=1.5291, lr=0.0100
[02/21 19:28:46] cifar100-global-slim-3.0-resnet56 INFO: Epoch 21/100, Acc=0.6867, Val Loss=1.4918, lr=0.0100
[02/21 19:29:14] cifar100-global-slim-3.0-resnet56 INFO: Epoch 22/100, Acc=0.6803, Val Loss=1.5590, lr=0.0100
[02/21 19:29:41] cifar100-global-slim-3.0-resnet56 INFO: Epoch 23/100, Acc=0.6880, Val Loss=1.5431, lr=0.0100
[02/21 19:30:09] cifar100-global-slim-3.0-resnet56 INFO: Epoch 24/100, Acc=0.6813, Val Loss=1.5701, lr=0.0100
[02/21 19:30:37] cifar100-global-slim-3.0-resnet56 INFO: Epoch 25/100, Acc=0.6844, Val Loss=1.5133, lr=0.0100
[02/21 19:31:05] cifar100-global-slim-3.0-resnet56 INFO: Epoch 26/100, Acc=0.6818, Val Loss=1.5892, lr=0.0100
[02/21 19:31:33] cifar100-global-slim-3.0-resnet56 INFO: Epoch 27/100, Acc=0.6781, Val Loss=1.5770, lr=0.0100
[02/21 19:32:01] cifar100-global-slim-3.0-resnet56 INFO: Epoch 28/100, Acc=0.6843, Val Loss=1.6057, lr=0.0100
[02/21 19:32:29] cifar100-global-slim-3.0-resnet56 INFO: Epoch 29/100, Acc=0.6845, Val Loss=1.5620, lr=0.0100
[02/21 19:32:57] cifar100-global-slim-3.0-resnet56 INFO: Epoch 30/100, Acc=0.6916, Val Loss=1.5349, lr=0.0100
[02/21 19:33:25] cifar100-global-slim-3.0-resnet56 INFO: Epoch 31/100, Acc=0.6878, Val Loss=1.5659, lr=0.0100
[02/21 19:33:53] cifar100-global-slim-3.0-resnet56 INFO: Epoch 32/100, Acc=0.6888, Val Loss=1.5908, lr=0.0100
[02/21 19:34:21] cifar100-global-slim-3.0-resnet56 INFO: Epoch 33/100, Acc=0.6917, Val Loss=1.5786, lr=0.0100
[02/21 19:34:49] cifar100-global-slim-3.0-resnet56 INFO: Epoch 34/100, Acc=0.6922, Val Loss=1.5529, lr=0.0100
[02/21 19:35:17] cifar100-global-slim-3.0-resnet56 INFO: Epoch 35/100, Acc=0.6914, Val Loss=1.6152, lr=0.0100
[02/21 19:35:45] cifar100-global-slim-3.0-resnet56 INFO: Epoch 36/100, Acc=0.6915, Val Loss=1.5819, lr=0.0100
[02/21 19:36:13] cifar100-global-slim-3.0-resnet56 INFO: Epoch 37/100, Acc=0.6912, Val Loss=1.6178, lr=0.0100
[02/21 19:36:41] cifar100-global-slim-3.0-resnet56 INFO: Epoch 38/100, Acc=0.6907, Val Loss=1.6539, lr=0.0100
[02/21 19:37:08] cifar100-global-slim-3.0-resnet56 INFO: Epoch 39/100, Acc=0.6877, Val Loss=1.6565, lr=0.0100
[02/21 19:37:36] cifar100-global-slim-3.0-resnet56 INFO: Epoch 40/100, Acc=0.6869, Val Loss=1.6781, lr=0.0100
[02/21 19:38:04] cifar100-global-slim-3.0-resnet56 INFO: Epoch 41/100, Acc=0.6950, Val Loss=1.6490, lr=0.0100
[02/21 19:38:32] cifar100-global-slim-3.0-resnet56 INFO: Epoch 42/100, Acc=0.6997, Val Loss=1.6151, lr=0.0100
[02/21 19:38:59] cifar100-global-slim-3.0-resnet56 INFO: Epoch 43/100, Acc=0.6912, Val Loss=1.6787, lr=0.0100
[02/21 19:39:27] cifar100-global-slim-3.0-resnet56 INFO: Epoch 44/100, Acc=0.6946, Val Loss=1.7070, lr=0.0100
