[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: mode: prune
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: model: resnet56
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: verbose: False
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: dataset: cifar100
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: dataroot: data
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: batch_size: 128
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: total_epochs: 100
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: lr_decay_milestones: 60,80
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: lr_decay_gamma: 0.1
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: lr: 0.01
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: restore: run/cifar100/pretrain/cifar10_resnet56.pth
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: output_dir: run/cifar100/prune/cifar100-global-group_sl-2.0-resnet56
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: finetune: True
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: last_epochs: 100
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: reps: 1
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: method: group_sl
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: speed_up: 2.0
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: max_pruning_ratio: 1.0
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: soft_keeping_ratio: 0.0
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: reg: 1e-05
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: delta_reg: 0.0001
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: weight_decay: 0.0005
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: seed: 1
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: global_pruning: True
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: sl_total_epochs: 100
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: sl_lr: 0.01
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: sl_lr_decay_milestones: 60,80
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: sl_reg_warmup: 0
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: sl_restore: None
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: iterative_steps: 400
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: logger: <Logger cifar100-global-group_sl-2.0-resnet56 (DEBUG)>
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: device: cuda
[02/21 12:30:31] cifar100-global-group_sl-2.0-resnet56 INFO: num_classes: 100
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: mode: prune
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: model: resnet56
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: verbose: False
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: dataset: cifar100
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: dataroot: data
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: batch_size: 128
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: total_epochs: 100
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: lr_decay_milestones: 60,80
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: lr_decay_gamma: 0.1
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: lr: 0.01
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: restore: run/cifar100/pretrain/cifar100_resnet56.pth
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: output_dir: run/cifar100/prune/cifar100-global-group_sl-2.0-resnet56
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: finetune: True
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: last_epochs: 100
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: reps: 1
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: method: group_sl
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: speed_up: 2.0
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: max_pruning_ratio: 1.0
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: soft_keeping_ratio: 0.0
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: reg: 1e-05
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: delta_reg: 0.0001
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: weight_decay: 0.0005
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: seed: 1
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: global_pruning: True
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: sl_total_epochs: 100
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: sl_lr: 0.01
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: sl_lr_decay_milestones: 60,80
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: sl_reg_warmup: 0
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: sl_restore: None
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: iterative_steps: 400
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: logger: <Logger cifar100-global-group_sl-2.0-resnet56 (DEBUG)>
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: device: cuda
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: num_classes: 100
[02/21 19:44:20] cifar100-global-group_sl-2.0-resnet56 INFO: Loading model from run/cifar100/pretrain/cifar100_resnet56.pth
[02/21 19:44:21] cifar100-global-group_sl-2.0-resnet56 INFO: Regularizing...
[02/21 19:45:18] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 0/100, Acc=0.6460, Val Loss=1.5129, lr=0.0100
[02/21 19:46:15] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 1/100, Acc=0.6689, Val Loss=1.3476, lr=0.0100
[02/21 19:47:12] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 2/100, Acc=0.6544, Val Loss=1.4834, lr=0.0100
[02/21 19:48:09] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 3/100, Acc=0.6637, Val Loss=1.3945, lr=0.0100
[02/21 19:49:06] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 4/100, Acc=0.6692, Val Loss=1.4224, lr=0.0100
[02/21 19:50:02] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 5/100, Acc=0.6662, Val Loss=1.4349, lr=0.0100
[02/21 19:50:59] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 6/100, Acc=0.6650, Val Loss=1.4500, lr=0.0100
[02/21 19:51:56] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 7/100, Acc=0.6794, Val Loss=1.3545, lr=0.0100
[02/21 19:52:52] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 8/100, Acc=0.6624, Val Loss=1.4711, lr=0.0100
[02/21 19:53:49] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 9/100, Acc=0.6784, Val Loss=1.4285, lr=0.0100
[02/21 19:54:46] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 10/100, Acc=0.6820, Val Loss=1.3587, lr=0.0100
[02/21 19:55:43] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 11/100, Acc=0.6735, Val Loss=1.4463, lr=0.0100
[02/21 19:56:40] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 12/100, Acc=0.6730, Val Loss=1.4785, lr=0.0100
[02/21 19:57:37] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 13/100, Acc=0.6739, Val Loss=1.4501, lr=0.0100
[02/21 19:58:33] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 14/100, Acc=0.6816, Val Loss=1.4251, lr=0.0100
[02/21 19:59:30] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 15/100, Acc=0.6839, Val Loss=1.4052, lr=0.0100
[02/21 20:00:27] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 16/100, Acc=0.6823, Val Loss=1.4412, lr=0.0100
[02/21 20:01:24] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 17/100, Acc=0.6809, Val Loss=1.4346, lr=0.0100
[02/21 20:02:21] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 18/100, Acc=0.6881, Val Loss=1.4181, lr=0.0100
[02/21 20:03:18] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 19/100, Acc=0.6826, Val Loss=1.4438, lr=0.0100
[02/21 20:04:15] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 20/100, Acc=0.6864, Val Loss=1.4751, lr=0.0100
[02/21 20:05:12] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 21/100, Acc=0.6884, Val Loss=1.4355, lr=0.0100
[02/21 20:06:09] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 22/100, Acc=0.6751, Val Loss=1.5248, lr=0.0100
[02/21 20:07:06] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 23/100, Acc=0.6852, Val Loss=1.5057, lr=0.0100
[02/21 20:08:03] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 24/100, Acc=0.6817, Val Loss=1.5286, lr=0.0100
[02/21 20:09:00] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 25/100, Acc=0.6902, Val Loss=1.4554, lr=0.0100
[02/21 20:09:57] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 26/100, Acc=0.6794, Val Loss=1.5462, lr=0.0100
[02/21 20:10:54] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 27/100, Acc=0.6775, Val Loss=1.5435, lr=0.0100
[02/21 20:11:51] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 28/100, Acc=0.6851, Val Loss=1.5417, lr=0.0100
[02/21 20:12:49] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 29/100, Acc=0.6892, Val Loss=1.5175, lr=0.0100
[02/21 20:13:46] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 30/100, Acc=0.6831, Val Loss=1.5638, lr=0.0100
[02/21 20:14:43] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 31/100, Acc=0.6874, Val Loss=1.5464, lr=0.0100
[02/21 20:15:41] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 32/100, Acc=0.6886, Val Loss=1.5256, lr=0.0100
[02/21 20:16:38] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 33/100, Acc=0.6845, Val Loss=1.5287, lr=0.0100
[02/21 20:17:36] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 34/100, Acc=0.6786, Val Loss=1.5948, lr=0.0100
[02/21 20:18:33] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 35/100, Acc=0.6830, Val Loss=1.5888, lr=0.0100
[02/21 20:19:31] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 36/100, Acc=0.6832, Val Loss=1.6289, lr=0.0100
[02/21 20:20:28] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 37/100, Acc=0.6819, Val Loss=1.6168, lr=0.0100
[02/21 20:21:25] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 38/100, Acc=0.6876, Val Loss=1.5617, lr=0.0100
[02/21 20:22:22] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 39/100, Acc=0.6778, Val Loss=1.6857, lr=0.0100
[02/21 20:23:20] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 40/100, Acc=0.6896, Val Loss=1.5976, lr=0.0100
[02/21 20:24:18] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 41/100, Acc=0.6817, Val Loss=1.6490, lr=0.0100
[02/21 20:25:15] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 42/100, Acc=0.6964, Val Loss=1.5582, lr=0.0100
[02/21 20:26:13] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 43/100, Acc=0.6866, Val Loss=1.6320, lr=0.0100
[02/21 20:27:11] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 44/100, Acc=0.6891, Val Loss=1.6404, lr=0.0100
[02/21 20:28:10] cifar100-global-group_sl-2.0-resnet56 INFO: Epoch 45/100, Acc=0.6898, Val Loss=1.6134, lr=0.0100
